score,bag_type,recycleRefundChoice,refundAmountMultiplicationFactor,choices1,choices2,choices3,choices4,choices5,choices6,choices7,choices8,choices9,choices10,choices11,choices12,choices13,choices14,choices15,choices16,choices17,choices18,choices19,choices20,choices21,choices22,choices23,choices24,choices25,choices26,choices27,choices28,choices29,choices30,choices31
3928,1,1,0.9788062372964244,0,1,0,0,0,2,2,1,1,1,1,2,2,2,1,0,1,2,0,0,0,2,2,1,1,0,0,1,0,1,2
-14914,4,0,0.3693186757230169,0,2,0,1,0,2,1,1,0,0,2,0,2,0,0,1,2,0,2,1,1,1,0,1,2,2,1,0,0,0,0
-15506,4,0,0.15243993337504125,0,2,0,1,2,2,1,1,2,0,1,2,1,0,2,2,2,0,0,0,1,1,0,0,0,2,1,1,1,0,0
-16068,4,0,0.01652382187390522,2,0,0,1,2,2,0,1,2,2,0,1,1,1,0,2,2,2,1,1,2,1,2,1,0,0,2,0,2,1,2
4506,1,0,0.40395134559550583,0,2,0,2,2,2,0,1,2,0,1,0,0,1,1,1,0,2,2,2,0,2,0,1,2,1,2,1,1,1,2
-2958,3,0,0.6292059603996595,2,1,0,2,0,2,1,2,2,2,0,0,1,0,2,1,1,0,2,1,0,0,2,2,2,2,0,2,0,0,1
-6032,3,1,0.2458775135740392,2,0,0,2,2,0,2,0,2,1,2,2,2,1,0,2,1,1,1,1,2,1,0,0,0,2,2,2,2,1,2
-15754,4,0,0.18743173970830918,2,1,0,0,0,1,2,0,1,1,2,0,1,2,2,2,1,0,2,2,2,1,0,2,2,2,1,0,1,1,2
-15702,4,1,0.6977477941473684,0,2,1,0,2,0,0,1,2,0,1,2,2,1,0,1,1,1,2,0,2,2,0,2,0,1,0,2,2,2,1
-4339,3,0,0.14685203418197634,0,1,1,0,2,2,1,1,2,1,0,1,1,2,1,1,1,1,0,1,0,0,2,2,2,0,2,2,1,1,2
-14733,4,0,0.32340203983435445,2,0,1,0,2,0,2,2,0,0,2,1,0,0,0,1,2,2,0,2,0,0,1,1,2,1,1,0,2,0,0
-1338,3,1,0.45877975172717955,1,1,0,2,1,1,1,0,0,2,0,1,2,2,2,1,0,0,0,0,0,0,1,1,0,2,1,1,2,2,0
11826,2,1,0.7303336926611886,1,1,2,0,2,1,0,1,2,2,0,2,0,1,1,2,0,2,1,0,1,2,2,0,2,2,1,0,2,1,2
-16000,4,1,0.06048625719432399,0,0,1,2,1,2,2,0,1,1,2,0,1,1,2,2,2,2,0,0,1,1,2,1,0,1,1,1,1,2,0
-16675,4,1,0.7142104051067455,2,2,2,1,2,1,2,0,1,1,0,2,1,0,2,1,2,0,0,0,2,2,1,2,2,1,0,0,2,2,1
-10776,3,0,0.7598018766518213,0,0,1,1,0,1,2,0,2,0,0,0,2,2,2,0,0,1,2,1,0,0,0,1,0,0,1,2,0,2,2
13212,2,1,0.4484652076879301,0,2,0,0,1,0,2,1,0,1,2,0,2,2,1,1,2,2,1,0,2,0,2,0,1,1,1,2,0,0,1
-2009,3,0,0.2159756725076255,2,1,2,0,1,0,1,1,0,2,2,0,0,1,0,1,2,1,2,1,2,2,2,1,2,0,0,0,0,2,2
-16187,4,0,0.7300943965756248,0,1,1,1,0,2,1,1,0,0,0,1,2,1,1,1,0,0,1,1,2,0,2,2,0,1,2,1,2,1,2
11272,2,1,0.09383153430542168,1,1,0,0,2,2,2,0,2,1,2,2,2,0,0,0,0,2,0,1,0,1,2,1,1,0,0,0,1,0,1
7232,1,1,0.7964441779850946,0,0,1,0,0,0,2,0,2,0,2,0,1,2,2,1,0,1,0,2,0,2,0,0,0,2,0,0,2,0,1
-4109,3,1,0.12780505887397775,1,1,0,1,2,1,1,1,0,0,1,1,0,2,2,2,0,1,1,0,1,1,1,1,1,1,1,0,2,0,0
7520,1,1,0.2053145770172624,1,0,1,0,1,0,2,0,2,1,2,0,2,1,0,1,2,2,2,0,2,0,0,1,1,1,2,0,0,1,2
-848,3,1,0.3033628111264385,1,1,1,0,1,2,0,1,2,0,2,0,2,0,2,0,0,0,1,2,2,0,2,0,2,2,1,0,2,0,2
7448,2,1,0.4380090145112119,2,2,0,1,2,2,1,1,0,2,1,2,2,0,2,0,1,2,1,0,1,0,1,0,2,0,0,2,2,1,1
-15543,4,1,0.4712356446235536,0,2,2,0,1,0,1,1,0,0,1,2,2,1,2,1,2,2,2,0,0,1,0,2,2,2,2,1,1,1,0
-5908,3,1,0.8124681076933896,1,1,1,2,0,2,0,1,2,2,1,1,1,0,1,0,2,1,1,2,1,2,2,0,0,2,1,0,0,1,2
5825,1,1,0.4741128530444121,1,0,2,1,0,2,2,2,0,0,2,2,1,0,0,0,0,2,1,2,2,2,0,0,0,2,0,0,2,0,2
1102,3,0,0.24620395821447771,0,1,2,1,0,0,1,1,0,1,2,0,0,2,2,0,0,1,0,0,2,2,2,0,0,1,2,2,1,2,1
-9792,3,1,0.8622909498097151,2,0,2,1,0,0,2,2,2,2,0,0,1,0,2,2,2,0,0,1,0,0,1,0,1,1,1,2,1,1,2
11391,2,0,0.7625571453154971,0,0,1,0,2,1,0,0,0,0,2,1,2,1,2,2,1,1,1,1,2,0,0,0,2,1,0,1,0,0,0
-5284,1,0,0.9768934134922925,1,0,2,1,2,0,1,1,0,0,1,0,2,1,2,0,2,0,0,2,0,1,0,0,1,1,1,1,1,0,1
-3352,1,0,0.8880355563932913,2,1,1,2,1,0,1,1,2,0,1,1,1,2,2,0,2,0,2,2,1,1,1,1,2,1,0,1,1,1,1
12928,2,0,0.4967703001890835,1,0,0,0,0,1,0,2,2,0,2,1,0,2,0,2,2,2,1,1,1,2,1,0,1,1,1,0,0,1,1
-14730,4,0,0.3739218993712521,2,0,2,0,1,0,0,1,1,0,1,2,1,0,0,1,1,1,0,0,0,0,2,2,1,1,1,1,1,0,2
-3022,1,0,0.967252234910691,2,2,2,2,1,2,1,2,0,1,0,1,1,2,2,1,2,1,2,1,2,0,0,0,2,0,0,1,0,1,1
-12220,3,0,0.828887358058229,1,2,2,2,2,2,2,1,0,2,0,2,0,0,2,0,0,2,2,2,2,0,2,2,1,0,2,0,0,1,1
13742,2,0,0.03995736170739139,1,0,0,0,2,0,1,1,0,1,1,1,1,1,0,1,1,2,2,1,2,0,2,1,2,1,2,0,2,1,1
12153,2,0,0.7125359576147,1,0,1,0,1,2,1,0,1,2,0,1,0,0,2,2,1,1,0,1,0,1,2,0,2,2,2,1,0,0,0
547,3,1,0.040473775099386655,2,0,0,1,1,2,0,1,1,1,2,0,0,2,2,0,1,1,0,0,0,0,2,0,0,1,2,2,2,1,2
4749,1,0,0.14226668879518212,2,0,2,1,1,2,2,1,0,1,1,2,1,2,2,1,0,1,0,1,0,1,2,1,0,1,0,2,0,1,2
12381,2,0,0.7517839748324804,1,0,2,1,0,2,0,0,2,1,2,0,2,1,0,1,2,1,0,1,0,1,0,1,2,1,0,0,1,2,2
244,1,1,0.8773761383160471,1,0,2,2,1,1,1,1,0,0,2,1,0,0,2,2,0,1,2,1,2,1,1,1,2,1,0,0,1,2,1
-15532,4,1,0.27592379899959685,2,1,2,2,0,2,0,1,0,2,0,0,2,0,1,0,2,2,1,1,2,1,1,0,2,1,2,0,1,1,0
11524,2,0,0.20391464842278406,2,1,0,0,0,1,2,2,0,0,1,2,1,2,0,0,0,2,1,2,2,2,1,2,1,1,2,1,1,0,0
-13430,3,1,0.863334138607301,0,1,0,2,0,2,2,2,1,0,1,1,1,0,1,0,0,1,1,2,2,2,0,1,1,0,0,0,1,1,2
-3802,1,0,0.8000748851956844,0,0,1,1,2,0,2,2,1,2,2,0,0,2,0,2,1,2,1,1,1,1,2,2,1,0,2,0,1,2,2
9447,2,0,0.19831612880830907,1,0,2,2,1,1,2,0,1,2,2,0,1,0,0,1,0,1,2,0,1,1,0,2,0,2,1,2,0,2,1
-2226,1,1,0.09468673932826088,1,2,2,1,2,1,0,2,2,1,2,2,2,1,2,1,2,2,1,1,0,2,1,0,0,0,2,2,1,1,2
6354,1,1,0.2937366087322457,0,1,0,2,1,0,1,1,2,0,2,1,2,2,0,0,1,1,2,2,1,1,2,1,1,2,0,2,0,2,0
-5077,3,1,0.0764392563127273,1,0,1,0,1,2,2,0,1,1,2,0,1,2,0,1,2,1,0,1,1,1,2,1,2,1,2,0,0,0,2
12956,2,1,0.02642683130586876,2,1,0,0,1,1,0,1,0,1,0,1,0,1,1,2,2,1,2,1,0,1,1,2,1,1,2,0,1,2,1
-1888,1,1,0.7037039206635348,1,1,1,1,1,0,1,1,0,2,1,0,0,2,1,0,1,2,1,2,0,0,0,0,2,2,1,2,1,0,0
8749,2,0,0.6934363902150346,0,1,2,0,2,2,2,2,2,1,1,1,0,1,0,1,0,0,2,0,2,0,2,1,1,0,0,2,2,2,0
-4075,3,0,0.9044066240258494,1,2,2,2,1,0,0,1,0,1,2,1,1,1,1,0,0,2,0,2,0,0,1,1,0,1,0,2,0,2,2
-16478,4,0,0.883085264158698,2,1,0,2,2,2,0,2,2,1,2,1,0,1,0,2,1,0,1,2,0,0,0,1,2,2,0,1,0,2,1
-16364,4,0,0.5026860675134117,2,0,2,1,1,1,0,1,0,1,2,1,2,2,2,1,2,1,1,0,0,1,2,0,0,2,1,2,1,0,2
-17611,4,0,0.6898018062923824,1,2,2,2,2,0,2,1,1,2,2,1,1,1,1,2,2,2,1,0,2,1,1,1,1,1,2,1,2,0,2
-16243,4,1,0.7485933966860266,0,2,1,2,2,0,1,1,2,1,0,1,0,1,0,1,0,1,0,1,2,1,2,1,0,1,1,0,1,2,0
-10250,3,0,0.8234610054872151,0,1,2,1,2,0,2,1,0,1,0,0,0,1,1,1,1,2,1,0,0,1,2,1,1,1,0,2,0,1,1
-5390,3,1,0.2427815448420857,2,0,0,2,0,2,2,0,2,0,2,1,0,1,0,2,2,2,1,2,2,1,2,2,2,2,0,0,0,1,1
13043,2,1,0.8509436690870851,0,2,2,1,0,2,0,2,1,0,1,0,2,0,1,0,1,1,2,0,2,2,1,0,1,2,1,1,2,1,2
2861,1,0,0.31769576845127045,1,1,2,2,0,1,1,0,1,1,2,1,2,1,0,1,0,1,2,2,1,2,2,0,0,0,1,1,0,1,0
-13510,3,1,0.994745583005122,2,2,1,0,2,2,2,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
9348,2,1,0.9968562576200599,0,2,0,2,1,2,1,1,2,1,1,2,1,1,2,0,1,0,2,0,0,0,0,2,2,2,2,1,0,0,0
13942,2,1,0.2953128599680792,2,0,0,1,0,1,0,0,0,2,2,2,0,0,1,1,1,0,1,1,1,1,1,0,0,2,2,2,2,2,2
-15807,4,1,0.00836485831508893,2,2,0,2,1,0,0,0,1,1,2,1,0,2,1,1,1,1,2,1,2,2,0,2,0,2,0,1,1,1,0
12147,2,0,0.2648505563174959,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0,2,2,2,2,0,0,2,1,2,1,1,1,1,1,0,2
-1584,1,0,0.9143925933047935,0,2,2,0,1,1,0,2,1,2,0,2,2,0,2,0,1,1,2,1,0,1,1,2,2,0,2,2,2,1,0
12101,2,0,0.6235519144619573,0,2,0,2,2,0,0,0,2,2,1,2,1,0,0,2,0,1,2,1,1,2,1,0,1,0,1,2,0,1,2
7496,1,1,0.037686524986586756,2,1,0,0,0,2,2,0,0,1,1,0,0,1,2,0,2,2,2,0,0,2,0,0,2,2,1,2,2,0,2
13142,2,0,0.7428941562328022,1,0,1,0,1,0,2,2,0,0,0,2,2,2,2,2,2,2,1,0,0,0,1,2,1,1,0,2,1,2,2
4108,2,0,0.6486719138464536,2,1,1,1,2,2,0,1,1,1,1,1,0,0,0,0,2,1,1,0,1,0,0,1,0,2,2,1,0,0,1
4382,1,0,0.11618277554715051,2,0,1,2,2,1,1,2,1,0,1,0,2,0,2,2,1,1,2,2,2,0,2,1,2,1,1,2,1,2,0
-7788,3,1,0.8612028878342528,0,0,0,1,1,0,2,2,2,1,2,2,1,0,0,2,1,2,1,2,1,1,2,0,2,2,2,1,1,0,1
2249,1,0,0.6569395862256042,2,1,0,1,1,1,0,0,0,0,0,1,0,2,1,1,1,1,0,0,0,1,0,0,2,1,2,0,2,2,2
4488,1,0,0.6131716657775396,2,0,0,1,2,1,2,1,2,0,2,0,1,2,0,0,0,2,1,1,2,0,0,2,1,2,1,1,0,1,1
-16570,4,0,0.886785223376828,1,2,1,1,0,2,2,1,1,0,0,0,2,1,0,2,1,2,2,0,0,1,0,2,1,0,0,2,2,1,0
-1818,3,1,0.8622078090943104,2,1,2,1,0,1,0,1,2,1,0,2,0,2,2,2,0,1,0,0,2,0,1,1,0,0,0,0,0,1,2
-15554,4,1,0.5720355593911207,1,2,2,0,0,1,1,1,0,1,0,1,1,0,2,2,0,2,2,0,0,0,2,1,1,2,1,0,0,1,0
-14976,4,0,0.4549703586411036,0,2,1,2,1,0,0,2,0,0,2,0,1,0,0,0,0,0,2,0,0,2,0,2,0,2,2,2,1,0,2
10920,2,0,0.5613570371181869,0,1,2,1,0,0,1,1,2,2,0,1,0,0,0,0,0,2,0,0,1,2,0,1,1,2,2,0,0,2,0
2017,1,1,0.8374313387334658,1,1,0,1,2,1,0,2,2,0,1,2,1,0,1,1,1,2,2,0,2,1,1,0,0,1,2,1,1,2,1
7335,2,0,0.3100583209869421,1,2,0,2,1,1,1,1,1,0,0,2,0,2,1,2,0,2,0,0,0,0,0,0,0,0,2,2,1,0,2
-16290,4,0,0.8122991882641061,0,1,1,0,1,1,1,2,0,0,1,0,2,2,1,1,0,1,1,0,2,2,2,1,1,2,0,1,1,2,1
12089,2,0,0.6577547891798213,2,0,1,0,1,2,2,0,0,0,2,1,0,1,1,2,2,2,0,1,2,1,2,1,1,0,0,0,0,2,1
2299,1,0,0.056800979338395674,1,2,2,2,0,2,0,2,0,2,0,0,2,2,2,1,0,2,2,2,2,0,1,1,1,1,1,0,0,2,2
-3980,3,1,0.12707688959932562,1,0,0,2,1,2,2,0,1,1,1,0,1,2,0,2,1,1,0,2,1,2,0,2,2,0,2,1,2,1,0
-4640,1,0,0.8816475133891393,0,0,1,1,2,2,0,1,1,2,1,0,0,2,2,0,1,1,0,0,0,0,0,1,2,1,0,2,2,0,0
12014,2,1,0.021574560946213794,0,2,1,1,2,2,2,0,2,2,0,2,0,1,0,1,0,2,0,2,2,1,0,0,2,2,1,2,2,2,1
2742,1,0,0.5260975340846661,0,1,1,1,2,1,2,1,2,2,2,0,0,1,1,1,0,1,1,0,2,2,2,2,2,2,0,1,1,2,1
-5288,3,1,0.4565760113767524,2,0,2,0,1,0,0,0,2,1,0,0,2,1,2,2,1,0,0,2,0,0,0,1,1,2,1,0,0,0,1
5934,1,1,0.6541622729388196,2,0,0,0,1,1,0,0,0,0,1,1,2,0,0,2,0,1,1,2,2,1,2,1,1,0,1,0,0,1,0
-8016,3,1,0.010215150539936046,0,0,1,1,1,2,2,2,0,2,2,2,1,2,0,2,1,1,2,2,0,0,1,2,2,1,2,1,2,2,1
-16771,4,0,0.5725747732000748,1,1,0,1,2,1,2,2,0,1,1,0,1,2,1,1,1,2,2,1,1,0,0,0,1,1,1,1,1,1,0
-16847,4,1,0.8749017091438489,2,1,0,2,2,2,2,0,0,1,1,2,2,2,2,2,1,1,1,2,0,1,1,1,1,0,1,2,0,1,2
-16155,4,0,0.5038008991764261,1,0,1,2,0,2,1,2,2,1,2,2,1,0,1,0,2,1,2,0,0,1,1,0,1,0,0,1,1,1,1
3259,1,1,0.09226040142506564,1,2,2,1,1,0,0,2,1,2,2,0,0,2,2,1,1,0,0,1,0,2,2,2,0,2,1,2,1,2,2
-3471,3,1,0.6038518601411721,1,1,2,0,1,1,0,0,0,2,1,0,2,0,0,0,1,2,2,2,0,1,0,2,1,1,1,2,1,1,0
-16641,4,0,0.6180766258008646,2,2,0,2,2,1,1,2,1,0,2,1,2,1,0,0,2,0,2,1,1,0,0,2,2,1,1,0,0,2,2
-16045,4,1,0.9284089019587732,1,0,0,0,2,2,1,0,2,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,2,1,2,1,2,0,0
-10563,3,0,0.9737229352661197,2,1,1,2,0,0,1,1,1,0,1,0,2,0,0,2,0,2,2,0,2,2,0,1,2,2,0,0,1,1,1
11053,2,0,0.9390826190353441,1,2,0,2,2,0,0,1,1,2,0,2,0,1,1,0,1,0,2,0,2,2,1,2,1,0,1,0,0,1,1
-14672,4,0,0.23985997336552345,0,2,0,1,0,2,2,2,2,2,0,2,0,0,1,1,0,2,0,0,1,0,0,0,1,1,2,0,1,2,0
-7600,3,1,0.9755748693002977,2,2,2,0,1,0,0,0,1,0,0,2,0,2,0,1,0,2,2,1,2,1,2,0,1,2,2,0,1,1,0
7221,1,1,0.15785912145758807,0,0,0,0,2,0,2,2,0,1,0,1,1,2,1,1,1,0,2,2,0,2,0,2,2,1,2,0,0,2,2
11341,2,0,0.6064474946217173,1,2,1,0,0,2,2,2,0,1,1,0,0,2,2,2,0,2,2,2,2,2,2,0,2,1,2,2,0,2,1
-5644,3,1,0.7979708819737346,1,2,1,2,2,0,1,0,1,1,0,1,1,1,2,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2701,1,1,0.5523688845103194,2,2,2,0,0,1,0,0,0,2,2,0,0,2,1,2,1,2,1,2,0,0,1,1,2,2,2,2,2,2,2
12776,2,1,0.4399221625861539,1,2,0,1,0,0,1,0,1,1,0,0,0,0,1,1,2,1,2,1,2,1,1,2,0,2,1,2,1,0,1
-14586,3,1,0.9912467995015679,0,1,0,0,2,1,0,1,1,0,0,0,0,1,1,2,1,0,0,1,0,1,2,0,1,2,2,2,1,2,1
-257,1,0,0.6263148667840756,0,0,0,0,2,0,1,2,2,2,1,2,2,2,2,2,2,2,0,2,1,0,2,2,0,2,1,2,1,2,1
-5210,3,0,0.5529471409270559,2,1,1,0,1,2,2,2,2,0,1,1,1,1,1,1,2,0,0,2,0,1,0,0,0,1,1,0,0,1,0
3351,1,1,0.579590466313512,1,0,1,2,2,0,1,0,1,0,0,0,1,2,2,0,1,1,2,1,1,2,2,1,2,1,2,1,0,0,0
11725,2,0,0.912530652453538,2,1,1,0,2,2,0,2,2,2,2,1,0,2,1,0,2,1,2,0,2,1,1,2,0,1,1,1,1,0,1
9348,2,0,0.2504983830376615,0,0,0,1,0,0,0,0,0,2,1,0,1,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1
2477,1,0,0.4211798307192772,1,0,2,1,2,2,1,1,2,1,0,2,2,1,0,1,2,2,2,2,2,0,1,0,2,1,0,0,2,2,0
11048,2,1,0.2535997975627361,2,1,0,0,1,0,1,2,1,1,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,1,2,0,0,1,0
-16134,4,0,0.8451185890061732,2,0,2,1,2,1,0,2,0,1,0,0,1,2,0,1,0,2,2,1,0,0,1,1,0,2,0,2,2,2,0
10194,2,0,0.15244541777794007,1,0,1,2,1,2,2,2,1,0,0,0,1,1,2,0,2,1,2,2,2,1,1,1,2,2,0,1,0,2,0
-97,3,1,0.007906642885836979,0,0,2,0,2,0,1,0,0,2,0,1,2,2,2,1,0,2,1,1,2,0,0,1,0,2,0,2,0,1,2
-610,1,0,0.7879922798200513,1,2,1,2,2,2,2,2,1,2,2,0,1,2,0,0,2,0,2,0,1,2,0,2,1,0,2,1,2,0,1
3423,1,0,0.04577794795108958,0,0,2,1,1,1,0,1,1,2,2,2,0,0,2,0,1,1,2,2,2,0,0,0,2,2,1,1,2,1,0
9846,2,0,0.2586617135247087,2,0,2,2,1,1,0,1,2,0,0,2,2,1,1,1,1,0,1,2,0,0,0,1,0,1,0,2,0,0,2
-15757,4,1,0.07313692320676402,2,0,2,2,0,2,2,2,1,2,0,1,0,2,1,2,0,0,0,2,1,1,1,2,2,1,0,2,1,1,0
8802,2,0,0.9694307093735984,2,1,2,2,2,0,2,0,1,2,0,1,0,2,2,2,0,2,0,1,0,0,1,2,1,0,0,2,2,0,0
